Nome: RIO DE JANEIRO - FORTE DE COPACABANA
Codigo Estacao: A652
Latitude: -22.98833333
Longitude: -43.19055555
Altitude: 25.59
Situacao: Operante
Data Inicial: 2014-01-01
Data Final: 2023-11-30
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2014-09-27;2.2;1012.05;19.0875;25.1;22.8875;21;79.333333;70;9.4;3;
2014-09-28;0;1014.133333;19.695833;24.7;21.758333;20.6;88.208333;78;7.2;1.708333;
2014-09-29;0;1009.3125;19.829167;29.7;23.479167;20.2;80.916667;52;16.8;2.770833;
2014-09-30;1.8;1009.408333;20.183333;29.8;23.595833;21.2;82.166667;46;4.8;1.433333;
2014-10-01;0;1008.933333;20.245833;28.8;23.870833;21.8;80.25;63;20.1;3.045833;
2014-10-02;.4;1017.4875;18.208333;24.1;21.9875;20.2;79.416667;69;19.2;6.004167;
2014-10-03;13.8;1023.175;14.0625;24.8;19.879167;16.6;70.291667;44;12.3;4.658333;
2014-10-04;0;1022.6375;12.6;25.5;20.225;18.3;62.083333;44;11.5;5.8875;
2014-10-05;0;1021.983333;12.891667;24.5;20.179167;17.1;63.291667;50;11.4;4.220833;
2014-10-06;0;1019.870833;13.7375;24.9;19.9875;17.6;67.416667;52;16.2;5.370833;
2014-10-07;0;1016.029167;15.0125;25.7;21.054167;18.5;68.708333;55;11.8;2.854167;
2014-10-08;0;1012.9375;15.645833;25.8;21.325;19.2;70.25;58;8.6;1.916667;
2014-10-09;0;1011.054167;16.291667;25.7;21.666667;19.4;71.833333;60;11.5;2.366667;
2014-10-10;0;1010.1625;16.6875;26.5;22.695833;19.5;69.291667;54;10.1;3.154167;
2014-10-11;0;1010.5875;16.829167;28.8;22.679167;19.1;71;38;11.7;2.908333;
2014-10-12;0;1012.654167;17.820833;23.7;19.716667;18.3;88.875;74;9.6;1.679167;
2014-10-13;0;1009.179167;18.841667;30.1;21.308333;17.9;86.666667;45;8.8;2.266667;
2014-10-14;0;1010.541667;19.841667;24.3;22.016667;20.4;87.541667;79;15.6;4.783333;
2014-10-15;0;1014.541667;20.245833;27.3;23.108333;20.5;84.5;67;5.9;1.708333;
2014-10-16;0;1013.675;20.083333;26.5;22.770833;20.5;85.041667;70;12.5;4.554167;
2014-10-17;0;1009.5;20.138889;24.7;null;21.2;85.666667;73;12.8;3.05;
2014-10-18;null;1009.1;20.120833;27.9;23.420833;22;82.208333;66;16.7;3.433333;
2014-10-19;0;1005.633333;20.591667;29.1;24.45;21.4;79.75;64;14.7;2.695833;
2014-10-20;1.6;1009.833333;19.25;31.2;24.425;21.3;74.625;40;26.2;5.266667;
2014-10-21;7.6;1015.2125;17.35;23.1;20.8375;19.5;81.041667;59;10.8;2.7125;
2014-10-22;4.4;1017.733333;16.3;24.7;20.691667;17.3;76.875;60;10.6;3.3125;
2014-10-23;0;1016.05;16.595833;27.6;21.9375;19.9;72.041667;53;13.3;5.6;
2014-10-24;0;1011.3875;17.545833;27.7;22.075;19.5;76.041667;58;12;2.4125;
2014-10-25;0;1009.283333;17.970833;24.1;21.570833;19.7;80.083333;71;8.5;1.883333;
2014-10-26;.4;1009.258333;18.945833;26.4;21.8;20;83.916667;68;9;2.083333;
2014-10-27;1.8;1012.316667;19.416667;25.9;22.216667;20.4;84.458333;71;7.9;2.725;
2014-10-28;0;1012.779167;17.883333;26.5;22.204167;19.4;76.708333;62;6.4;1.933333;
2014-10-29;0;1008.441667;18.616667;28.8;23.341667;20.5;75.125;58;12;3.425;
2014-10-30;0;1005.0125;18.316667;32.1;25.508333;20.7;65.5;40;10.5;2.704167;
2014-10-31;0;1006.9375;18.9375;34.1;26.8375;22.5;63.083333;36;12.1;2.658333;
2014-11-01;.6;1009.554167;19.1125;32.6;24.566667;20.9;72.416667;44;10.4;2.645833;
2014-11-02;0;1010.2375;19.3625;26.1;22.55;19.8;82.458333;69;11.2;2.504167;
2014-11-03;0;1008.345833;19.270833;27.3;22.9375;20.7;80.583333;63;11.4;2.454167;
2014-11-04;0;1005.704167;17.558333;33.2;24.741667;20.6;65.75;34;8.4;2.641667;
2014-11-05;0;1008.670833;19.1125;29.3;23.766667;20.4;75.666667;58;7.2;1.916667;
2014-11-06;0;1013.345833;20.404167;24.4;22.670833;21.4;87.041667;76;8.9;2.966667;
2014-11-07;0;1008.916667;20.4125;28.7;24.179167;21;80.291667;60;7.9;2.2125;
2014-11-08;0;1005.820833;20.833333;28.9;24.420833;22.3;80.833333;61;11.8;2.766667;
2014-11-09;2.4;1009.029167;20.7875;26.9;23.458333;22.1;85.166667;71;8.6;3.145833;
2014-11-10;0;1010.004167;19.216667;28.9;23.804167;21;76.333333;57;5.9;2.054167;
2014-11-11;0;1009.320833;18.4;28.2;23.745833;20.9;72.583333;55;11.8;5.816667;
2014-11-12;0;1004.829167;19.104167;28.6;23.6375;21.2;76.166667;58;10.7;3.25;
2014-11-13;2;1002.516667;20.5625;31.2;24.595833;21.5;79.041667;56;15.3;3.279167;
2014-11-14;9.6;1007.7625;19.75;23.5;21.7;21.4;88.833333;77;12;4.845833;
2014-11-15;7;1012.520833;17.1;24;20.1625;18.4;82.666667;69;10.4;2.029167;
2014-11-16;11.6;1013.558333;17.35;26.3;21.783333;18.8;76.666667;58;9.8;2.325;
2014-11-17;0;1013.895833;14.9125;28.5;22.495833;19.5;62.833333;44;5.6;2.279167;
2014-11-18;0;1013.175;15.070833;28.2;22.866667;20.2;62.333333;44;10;4.508333;
2014-11-19;0;1011.666667;16.241667;27.5;22.516667;20.3;68.083333;49;18.3;5.208333;
2014-11-20;0;1010.791667;16.129167;25.7;21.695833;20;70.875;60;13.4;3.633333;
2014-11-21;0;1009.75;17.216667;25.8;21.591667;18.5;76.416667;61;8.5;2.341667;
2014-11-22;0;1006.558333;18.825;30.9;23.504167;19.7;75.75;51;11;2.525;
2014-11-23;0;1007.7;19.620833;25.1;22.316667;20.6;84.875;75;9.9;1.666667;
2014-11-24;3.2;1010.9;20.845833;28.1;23.15;20.3;87.333333;70;7.6;1.983333;
2014-11-25;0;1007.0375;20.395833;27.3;23.2875;20.8;84.208333;68;8.3;2.1875;
2014-11-26;0;1003.020833;20.1625;32.6;26.233333;22.3;71.25;44;11;2.108333;
2014-11-27;10;1006.675;20.929167;23.1;22.0625;20.7;93.25;91;10.3;3.016667;
2014-11-28;.8;1010.595833;20.258333;24.7;22.0375;20.6;89.916667;78;9.3;3.783333;
2014-11-29;6.2;1013.541667;20.354167;27.2;22.816667;21.1;86.291667;68;5.6;1.425;
2014-11-30;0;1012.995833;19.704167;26;22.3125;20.8;85.291667;70;13.8;4.408333;
2014-12-01;0;1010.841667;19.604167;28.3;23.279167;20.2;80.625;61;13.4;2.370833;
2014-12-02;0;1009.433333;18.704167;31.4;24.829167;20.3;69.541667;42;11;2.7375;
2014-12-03;0;1007.291667;18.4375;28.1;23.9375;18.9;71.875;56;12.1;3.354167;
2014-12-04;0;1006.891667;18.695833;28.8;22.679167;18.7;79.083333;58;16.9;3.404167;
2014-12-05;20.4;1011.091667;18.125;21.7;20.104167;18.7;88.541667;82;19.8;6.85;
2014-12-06;0;1012.570833;18.75;25.8;22.379167;19.3;80.208333;69;10.7;2.204167;
2014-12-07;0;1012.295833;19.308333;27.6;22.670833;19.9;81.75;66;11.9;2.554167;
2014-12-08;0;1010.366667;19.433333;26.8;23.679167;20.5;77.375;65;11;2.208333;
2014-12-09;0;1007.833333;19.4875;28.6;24.220833;20.5;75.375;59;11.6;2.4625;
2014-12-10;0;1007.029167;18.945833;28.2;24.0125;20.8;73.583333;58;8.3;2.4125;
2014-12-11;0;1007.404167;18.8875;32.2;24.541667;20.2;71.583333;43;8.7;1.966667;
2014-12-12;0;1006.983333;19.05;30.6;24.066667;20.3;74.208333;54;10.6;2.6;
2014-12-13;0;1004.75;20.216667;30;24.458333;20.8;77.791667;57;7.2;1.683333;
2014-12-14;9.4;1004.516667;20.9875;27.7;24.120833;21.3;82.875;67;12.6;3.779167;
2014-12-15;1.4;1011.2875;19.75;25.7;23.2875;21.8;80.708333;73;10.8;4.416667;
2014-12-16;0;1013.070833;18.5125;28.2;24.05;21.1;71.708333;57;5.5;1.941667;
2014-12-17;0;1009.566667;18.954167;30.6;24.416667;20.6;72.208333;53;8.3;2.304167;
2014-12-18;0;1005.0375;19.425;31.6;25.579167;22.2;69.416667;50;11.8;2.279167;
2014-12-19;0;1005.345833;21.3125;28.8;25.220833;23.2;79.125;62;11.9;3.166667;
2014-12-20;0;1004.9;21.916667;29;25.495833;23.5;81;60;6.7;1.525;
2014-12-21;0;1004.041667;20.666667;38;30.3875;24.9;58.25;32;10.4;2.3;
2014-12-22;0;1004.854167;20.766667;38.4;30.870833;27.7;56.833333;32;13.1;2.116667;
2014-12-23;0;1008.670833;23.158333;28.4;25.983333;25.5;84.583333;76;8.5;2.558333;
2014-12-24;1;1010.5375;22.054167;27.8;24.945833;24.1;84.166667;69;14.7;3.9375;
2014-12-25;.2;1013.083333;22.075;31.5;25.8375;23;80.458333;58;6.5;1.983333;
2014-12-26;0;1013.7875;21.829167;33.9;26.916667;23.7;74.583333;52;10;2.875;
2014-12-27;0;1010.629167;20.891667;32.7;27.116667;24;69.375;52;9.9;2.320833;
2014-12-28;0;1006.320833;20.870833;33.8;27.7125;24.4;67.041667;45;6.6;1.416667;
2014-12-29;0;1005.279167;21.383333;32.8;28.308333;25;66.916667;50;8.4;1.7;
2014-12-30;0;1006.2;21.670833;34.6;28.45;25.3;67.291667;44;9.6;2.545833;
2014-12-31;.8;1005.575;21.308333;32.6;28.5625;25.1;65.333333;37;12.6;2.1;
2015-01-01;.8;1005.883333;21.133333;35.5;29.279167;25.8;62.041667;41;14.1;2.458333;
2015-01-02;0;1005.645833;23.191667;35.8;30.429167;27.2;65.666667;43;5.8;1.625;
2015-01-03;0;1009.783333;23.154167;32.8;28.454167;26.2;73.583333;53;16.4;3.395833;
2015-01-04;0;1010.9;23.245833;34.2;27.966667;25.7;76.166667;56;6.6;3.466667;
2015-01-05;4.4;1012.083333;22.345833;32;26.391667;23.5;78.916667;61;10.5;2.2375;
2015-01-06;2.2;1012.7375;21.808333;32.3;26.404167;23.7;76.333333;57;12.7;3.75;
2015-01-07;0;1010.220833;21.466667;34.3;28.075;24.3;68.041667;50;8.3;2.770833;
2015-01-08;0;1009.516667;20.345833;34.2;28.054167;25.8;63.333333;40;8.8;2.425;
2015-01-09;0;1008.533333;20.0375;36.4;27.833333;24.3;64.375;30;9.9;2.966667;
2015-01-10;0;1008.029167;18.358333;37.9;29.991667;25;52.083333;24;9.1;1.670833;
2015-01-11;0;1008.7375;22.479167;32.9;27.866667;23.8;73.333333;49;7.5;1.7;
2015-01-12;0;1008.175;22.916667;35.9;29.041667;24.8;70.75;47;6.4;2.4;
2015-01-13;0;1008.3375;23.695833;34.3;28.958333;26;73.708333;58;10.5;2.341667;
2015-01-14;0;1008.8875;23.2;35;29.041667;25.8;71.583333;54;9.7;2.270833;
2015-01-15;0;1009.2;22.170833;35.3;29.804167;26.8;64.125;49;6.6;2.25;
2015-01-16;0;1010.845833;22.9625;35.3;29.158333;25.8;70.125;53;6.8;2.4125;
2015-01-17;0;1008.533333;21.504167;36.1;29.770833;26;61.75;42;7.1;2.3125;
2015-01-18;0;1008.179167;21.7625;36.2;29.925;26.4;62.083333;46;6.5;1.895833;
2015-01-19;0;1008.604167;22.779167;36;29.733333;26.8;66.875;47;4.5;1.675;
2015-01-20;0;1006.904167;22.129167;35.7;29.704167;26.7;64.416667;49;6.1;1.9375;
2015-01-21;0;1007.425;23.641667;36.2;29.425;27.3;71.708333;50;9.4;3.366667;
2015-01-22;.2;1009.459091;22.140909;33.2;27.427273;26.5;73.363636;56;15;3.077273;
2015-01-23;16.6;1010.933333;22.091667;33.1;26.7375;22.8;76.333333;56;8.4;2.454167;
2015-01-24;0;1009.720833;21.8875;32;27.5875;25.4;71.416667;58;8.5;2.020833;
2015-01-25;0;1008.15;20.866667;35.1;28.954167;25.3;63.083333;34;12.1;3.241667;
2015-01-26;0;1008.033333;21.908333;33.8;29.4125;27;64.5;48;7.7;2.295833;
2015-01-27;0;1008.725;22.295833;35.6;29.9125;26.2;64.5;46;9.3;2.35;
2015-01-28;0;1008.445833;22.466667;35.3;29.145833;26.4;67.958333;45;11.9;3.0125;
2015-01-29;0;1006.833333;23.1125;36.8;29.895833;26.1;67.708333;47;7.9;1.958333;
2015-01-30;0;1008.145833;22.454167;34.7;30.35;28;63.333333;49;9.9;2.5375;
2015-01-31;59.2;1011.654167;23.283333;30.7;26.4375;22.4;83.208333;65;14.6;5.141667;
2015-02-01;.8;1011.3;23.041667;33.3;27.554167;25.2;77.166667;56;12.9;4.245833;
2015-02-02;16;1010.5625;21.616667;26.9;24.825;23.8;82.5;72;22.9;2.183333;
2015-02-03;4.6;1008.545833;20.970833;31.8;26.125;22.3;73.875;56;6.4;1.708333;
2015-02-04;4.2;1005.583333;21.5125;31.2;26.225;22.8;75.583333;58;10.6;2.504167;
2015-02-05;3.2;1002.0625;20.454167;31.1;26.270833;23.2;71.25;50;14.9;2.341667;
2015-02-06;.4;1001.941667;22.379167;27.9;25.270833;24.7;84.125;75;11.7;2.075;
2015-02-07;6;1004.120833;21.3;29.1;25.058333;21.8;80.125;63;13.8;2.254167;
2015-02-08;.4;1007.3125;21.920833;31.5;26.129167;23.3;78;62;8.7;2.645833;
2015-02-09;.4;1007.829167;22.3375;31.9;26.720833;23.4;77.333333;64;5.6;1.9875;
2015-02-10;.2;1008.008333;23.2875;33.8;28.725;25.1;72.791667;58;7.5;2.591667;
2015-02-11;.4;1009.141667;23.2125;34.3;29.033333;26;71.791667;45;8.6;2.875;
2015-02-12;.2;1009.566667;22.641667;35.3;29.954167;27;65.75;37;8.6;2.354167;
2015-02-13;.2;1009.695833;23.895833;35.2;29.958333;27.2;70.416667;56;5.3;1.825;
2015-02-14;.2;1009.325;24.554167;32.6;29.0375;27.2;77.041667;67;10;2.7125;
2015-02-15;0;1007.95;23.033333;33.6;28.008333;25.2;74.625;59;15;3.470833;
2015-02-16;0;1009.2625;21.829167;29.9;25.616667;22.1;79.875;67;11.3;2.395833;
2015-02-17;0;1007.979167;23.095833;32;27.4875;25.2;77.25;64;10.1;2.183333;
2015-02-18;.2;1006.179167;23.05;32.9;27.654167;23.5;76.375;57;7;1.9;
2015-02-19;0;1006.120833;20.191667;34.7;30.204167;27.2;55.875;37;10.7;2.229167;
2015-02-20;0;1008.204167;21.695833;35.1;29.575;26.8;63.791667;36;9.2;2.395833;
2015-02-21;0;1011.670833;21.9;33.7;28.379167;25.2;68.583333;56;12.6;3.4;
2015-02-22;0;1013.129167;22.6625;33;27.379167;24.8;76.041667;61;10.1;3.829167;
2015-02-23;0;1012.591667;23.1;32.1;26.845833;24.4;80.5;64;13.5;2.6625;
2015-02-24;0;1011.270833;21.441667;30.7;26.429167;24.2;74.458333;57;11.4;2.695833;
2015-02-25;0;1011.1375;21.2375;31.6;25.779167;23.2;76.25;60;6.3;1.520833;
2015-02-26;0;1008.545833;21.85;29.9;26.3;23.9;76.958333;64;5.6;1.4875;
2015-02-27;0;1005.495833;22.241667;34.2;27.1375;24;75.75;51;5;1.479167;
2015-02-28;0;1007.7375;22.545833;29.8;26.741667;25.2;77.958333;69;11;3.341667;
2015-03-01;0;1013.591667;20.633333;33.3;26.7;23.7;70.458333;48;10.3;4.325;
2015-03-02;0;1013.875;19.979167;32.5;26.65;23.6;67.333333;50;11.5;4.345833;
2015-03-03;0;1012.008333;21.004167;32.6;26.483333;23.3;72.583333;54;7.5;2.4;
2015-03-04;0;1010.9375;21.645833;31.7;25.5125;22.6;79.916667;58;9.4;2.204167;
2015-03-05;0;1009.25;20.908333;32.3;25.425;22.4;76.833333;54;6.4;2.0375;
2015-03-06;0;1007.3125;20.416667;30.4;25.891667;22.4;72.291667;54;6.6;1.629167;
2015-03-07;0;1008.075;20.9125;27.9;24.175;22.1;82.333333;67;10.1;1.7375;
2015-03-08;0;1008.029167;22.220833;30.2;25.183333;22.1;84.041667;67;5.1;1.520833;
2015-03-09;0;1006.545833;22.558333;27.7;25.0375;23.8;86.291667;75;7.5;1.875;
2015-03-10;0;1005.1125;21.666667;28.7;25.920833;24.3;78.083333;57;9.1;1.895833;
2015-03-11;0;1004.266667;20.845833;32;28.066667;25.3;65.333333;49;9.7;2.083333;
2015-03-12;0;1006.045833;22.320833;28.8;26.208333;24.8;79.583333;59;9.4;2.445833;
2015-03-13;0;1007.379167;23.020833;30.6;26.179167;23.9;83.208333;68;6.6;1.925;
2015-03-14;0;1008.625;22.795833;31.9;26.725;24.2;79.541667;62;4.6;1.4;
2015-03-15;0;1008.854167;23.308333;33.1;26.991667;25;81.041667;59;4.8;2.016667;
2015-03-16;0;1007.991667;23.441667;33.6;27.4375;25;79.541667;59;9.7;2.379167;
2015-03-17;6.2;1010;21.391667;27.1;25.291667;24.1;79.125;69;7.5;2.004167;
2015-03-18;null;1011.370833;22.4625;33.3;26.745833;24.3;78.208333;53;7.5;2.754167;
2015-03-19;null;1011.375;22.933333;31.3;26.675;24.1;80.625;60;9.8;2.395833;
2015-03-20;null;1009.195833;22.5;34.4;26.970833;24.6;76.958333;54;8.1;3.2125;
2015-03-21;null;1006.366667;21.870833;26.4;25.354167;24;81.25;73;7.2;1.558333;
2015-03-22;null;1006.5;21.791667;29;24.470833;23.2;85.208333;69;12;2.629167;
2015-03-23;null;1011.979167;20.320833;26.8;23.175;20.4;84.375;70;9.7;1.945833;
2015-03-24;null;1014.904167;20.383333;28;24.366667;21.3;78.916667;66;7.9;2.179167;
2015-03-25;null;1014.6125;20.354167;29.8;25.454167;23.3;73.833333;58;5.4;1.941667;
2015-03-26;null;1010.020833;20.766667;32.2;25.7625;22.7;74.5;54;8.4;2.845833;
2015-03-27;null;1010.795833;22.004167;28.9;25.65;24.2;80.416667;69;8;2.070833;
2015-03-28;0;1013.0375;21.7875;29;25.620833;24.3;79.583333;71;4.6;1.570833;
2015-03-29;1;1010.641667;22.370833;31.1;25.670833;24;82.416667;62;18.9;5.204167;
2015-03-30;13.8;1008.683333;23.095833;30.2;25.220833;22.9;88.333333;72;17.2;5.708333;
2015-03-31;0;1007.283333;23.029167;28.9;26.270833;24.6;82.541667;71;6.6;1.591667;
2015-04-01;1;1010.291667;22.3;27.1;25.266667;24.6;83.833333;69;6.9;2.304167;
2015-04-02;.4;1012.7875;20.675;28.4;24.845833;22.1;77.791667;65;7.3;2.554167;
2015-04-03;.2;1012.191667;18.275;30.6;25.025;22.8;67;48;7.6;2.6625;
2015-04-04;0;1009.216667;19.079167;31.7;25.120833;22;69.625;51;10.8;2.858333;
2015-04-05;0;1005.35;20.270833;30.7;25.35;23.2;73.875;53;11.5;2.329167;
2015-04-06;5.8;1002.195833;20.316667;33.2;26.516667;23.8;70.125;44;21.6;5.1;
2015-04-07;9.8;1010.0375;19.158333;23.9;22.433333;20.4;82.125;60;21.3;3.9875;
2015-04-08;18.2;1014.416667;18.358333;28.3;23.420833;20.3;73.666667;59;7.1;2.341667;
2015-04-09;0;1014.808333;18.391667;29.4;23.820833;21.6;71.791667;60;11.8;3.354167;
2015-04-10;0;1015.754167;18.708333;29.2;24.291667;21.6;71.458333;59;8.3;2.891667;
2015-04-11;0;1014.05;19.070833;29.8;24.2625;21.5;73.291667;57;7.6;2.995833;
2015-04-12;0;1011.975;19.3625;28.9;23.958333;21.4;75.791667;62;7.6;1.429167;
2015-04-13;0;1013.758333;20.020833;29;24.0125;21.9;78.958333;63;5.2;1.654167;
2015-04-14;0;1012.966667;19.8375;29.7;24.520833;21.8;75.666667;60;10.6;2.829167;
2015-04-15;0;1009.983333;19.308333;28.6;24.545833;22.7;72.708333;62;11.2;1.654167;
2015-04-16;0;1008.904167;21.275;27.6;24.429167;23.2;82.833333;66;9.4;2.533333;
2015-04-17;0;1012.1;21.633333;27.1;24.420833;22.6;84.708333;73;6.7;2.0875;
2015-04-18;0;1009.85;21.3375;30.9;25.079167;22.7;80.125;62;6.8;2.070833;
2015-04-19;0;1008.670833;22.2875;27.2;25.145833;23.8;84.5;70;9.2;2;
2015-04-20;.6;1008.345833;22.608333;31;25.6375;23.6;83.833333;65;6.6;1.729167;
2015-04-21;0;1006.579167;22.35;30.7;26.279167;24.3;79.291667;62;14.8;2.783333;
2015-04-22;4;1010.908333;21.65;25.3;23.704167;22.5;88.5;81;10.9;3.129167;
2015-04-23;6.8;1013.275;20.933333;28.4;23.958333;21.9;83.291667;72;9;2.604167;
2015-04-24;0;1012.05;20.708333;30.3;24.804167;22.4;78.208333;63;10;3.358333;
2015-04-25;5.2;1012.1875;20.520833;25.9;24.1625;23.1;80.333333;70;16.4;5.266667;
2015-04-26;2.4;1014.5125;19.65;25.8;22.945833;21.3;81.708333;71;16.4;2.508333;
2015-04-27;4.2;1014.183333;19.783333;28.4;23.291667;21.3;81.041667;66;9;3.0125;
2015-04-28;0;1011.754167;19.245833;29.2;24.075;21.8;74.833333;60;8.4;3.183333;
2015-04-29;.4;1011.9;19.6875;26.3;23.4375;22.2;79.833333;66;10;2.9375;
2015-04-30;80.4;1013.870833;18.170833;22.8;20.6875;19;85.791667;74;10.8;1.954167;
2015-05-01;25;1013.4625;17.5125;27.6;22.333333;18.8;74.541667;57;8;2.291667;
2015-05-02;0;1011.745833;18.854167;27.6;23.308333;20.9;76.333333;64;9;2.108333;
2015-05-03;.4;1010.429167;20.1125;29.9;24.6125;21.7;76.666667;58;6.8;2.175;
2015-05-04;0;1008.025;18.366667;32.5;26.079167;23.1;63.541667;38;9.5;2.2875;
2015-05-05;27;1013.125;19.504167;25.2;22.720833;20.6;82.375;71;14.3;2.4875;
2015-05-06;0;1014.420833;17.958333;25.9;22.6125;21.1;75.125;66;5.4;1.325;
2015-05-07;0;1012.75;17.908333;24.9;22.425;21;75.75;65;9.7;1.975;
2015-05-08;8;1017.858333;16.3375;23.2;21.245833;19;74;61;13.2;3.225;
2015-05-09;.2;1016.329167;17.083333;26.9;22.033333;19.3;73.833333;59;10.5;2.841667;
2015-05-10;0;1011.816667;18.1875;28.1;22.7;19.6;76.166667;59;6.5;1.745833;
2015-05-11;1;1006.658333;19.379167;28.1;23.358333;21.2;79.083333;45;16.3;2.766667;
2015-05-12;4.4;1010.433333;18.754167;25.5;22.6125;20.4;79.166667;66;10.8;2.758333;
2015-05-13;0;1016.041667;18.85;25.5;22.679167;21.1;79.25;65;10;2.954167;
2015-05-14;.4;1017.925;18.025;26.7;21.695833;18.8;79.916667;65;8.7;3.05;
2015-05-15;.2;1018.729167;16.779167;27.8;22.2125;19.8;71.708333;57;9.4;3.475;
2015-05-16;0;1019.529167;17.091667;26.6;22.091667;20.3;73.458333;65;11.9;2.416667;
2015-05-17;0;1019.225;18.083333;27.3;22.258333;20.4;77.416667;65;13.2;3.708333;
2015-05-18;0;1017.995833;17.691667;24.4;21.65;19.7;78.333333;66;6.8;1.470833;
2015-05-19;0;1017.179167;18.308333;25;21.229167;19.9;83.583333;71;9.1;2.5375;
2015-05-20;0;1017.233333;17.575;24.8;21.175;18.9;80.375;67;8.4;1.795833;
2015-05-21;4.6;1019.179167;17.516667;23.6;20.675;18.3;82.208333;73;8;2.333333;
2015-05-22;0;1018.616667;17.3375;23.7;21.116667;18.7;79.166667;67;8.2;1.8125;
2015-05-23;0;1015.004167;16.1;25.5;21.8;19;70.5;52;6.2;1.583333;
2015-05-24;0;1010.85;15.825;27.3;22.4125;19.5;66.666667;50;6.6;1.329167;
2015-05-25;0;1011.008333;16.895833;28.9;23.7375;21.7;65.833333;52;4.9;1.245833;
2015-05-26;0;1013.258333;18.954167;24.3;21.4875;19.1;85.666667;64;7.8;2.266667;
2015-05-27;0;1011.141667;18.8625;24;20.8;18.2;88.958333;74;8.2;1.645833;
2015-05-28;0;1007.470833;16.625;33.1;26.275;20.9;57.25;34;12.6;2.341667;
2015-05-29;3.4;1008.708333;18;24.1;21.7;20.9;79.625;70;11.8;1.625;
2015-05-30;.4;1011.4375;17.995833;25.8;21.4625;19.2;80.958333;69;4;1.470833;
2015-05-31;0;1013.316667;18.720833;23.3;21.25;20.1;85.708333;70;7.8;1.283333;
2015-06-01;1.6;1015.066667;18.875;22.2;21.420833;20.8;85.458333;79;11.9;4.625;
2015-06-02;1;1017.004167;18.1125;23;20.870833;20;84.333333;74;9.8;1.516667;
2015-06-03;.2;1017.195833;16.829167;26;21.854167;20.2;73.625;60;9.4;2.125;
2015-06-04;0;1017.383333;16.8;26.1;21.8125;20.1;73.208333;62;5;1.4375;
2015-06-05;0;1017.45;18.3875;26.3;21.575;19.2;82.333333;65;5.7;1.425;
2015-06-06;0;1014.433333;19.3125;25.9;22.925;20.5;80.583333;67;9.2;1.875;
2015-06-07;0;1013.783333;17.8875;29;24.079167;21.5;68.708333;48;7.9;1.4625;
2015-06-08;0;1013.491667;18.429167;30.8;24.058333;21.6;71.5;34;6.3;1.429167;
2015-06-09;0;1012.333333;17.666667;27.8;23.945833;21.4;68.125;55;5.3;1.320833;
2015-06-10;0;1012.020833;15.65;29.6;24.741667;21.4;57.583333;39;5.1;1.35;
2015-06-11;0;1010.2625;15.558333;30;26.004167;22.8;52.875;37;7.4;1.616667;
2015-06-12;0;1011.9375;17.995833;26.6;23.641667;22.4;72.458333;41;15.5;3.4625;
2015-06-13;0;1011.204167;20.275;27.4;23.245833;21.1;83.625;68;7.2;2.358333;
2015-06-14;0;1006.195833;13.866667;33.3;28.420833;22.4;43.291667;27;12.2;1.845833;
2015-06-15;0;1009.266667;17.029167;30.8;23.7;23.2;71.791667;32;15.9;4.108333;
2015-06-16;21.6;1016.354167;17.575;21.6;19.441667;18.3;88.875;82;10.5;3.3625;
2015-06-17;1.4;1014.741667;18.754167;25.9;21.408333;18.6;85.041667;70;9.3;1.975;
2015-06-18;.2;1010.454167;19.1625;32.1;24.8625;20.9;72.458333;39;7.9;1.866667;
2015-06-19;19;1018.075;18.666667;28.5;20.629167;20;89;52;20.1;5.5375;
2015-06-20;19.4;1023.783333;15.816667;22.2;19.545833;16.6;79.5;66;13.7;3.370833;
2015-06-21;.2;1021.583333;15.1;25.5;20.9125;18.7;69.458333;59;7.5;1.9;
2015-06-22;0;1019.1875;17.4625;25.7;21.475;19.6;78.291667;62;5.4;1.4625;
2015-06-23;0;1017.345833;18.095833;29.5;22.995833;20;75.083333;42;11.2;2.366667;
2015-06-24;13.8;1022.529167;17.554167;22.3;20.570833;19.6;83.083333;70;13.8;4.6375;
2015-06-25;2.2;1026.629167;15.066667;22.1;19.354167;17.5;76.541667;68;9.9;3.175;
2015-06-26;0;1027.116667;15.141667;23.4;19.758333;17.8;74.875;60;9;2.808333;
2015-06-27;0;1024.475;16.045833;24.3;20.379167;18.1;76.291667;62;12.6;2.629167;
2015-06-28;0;1020.604167;16.491667;24.2;20.654167;18.5;77.375;63;13.3;2.8875;
2015-06-29;0;1017.441667;16.725;25.6;21.195833;18.6;75.958333;63;6.8;1.595833;
2015-06-30;0;1014.745833;16.270833;25.9;22.741667;19.9;67.166667;56;7.9;1.808333;
